IndiceGene,ProbeSetID,F_ANOVA_7grupos,P_ANOVA_7grupos,FDR_ANOVA_7grupos
14441,1430135_at,3.9659808225143,0.00538610977230769,0.0168384549507095
12273,1427967_at,3.96595278722853,0.00538631936262801,0.0168384549507095
40587,1456292_a_at,3.96526837859113,0.00539143863666003,0.0168529400180389
43329,1459034_at,3.96523342557946,0.00539170021773983,0.0168529400180389
35678,1451383_a_at,3.96501427113329,0.00539334062942498,0.0168568992188286
10159,1425853_s_at,3.96471138497399,0.00539560865568789,0.0168628193458651
25426,1441120_at,3.96442385467577,0.00539776262793268,0.016868345297711
23991,1439685_at,3.96437551761405,0.00539812482388113,0.016868345297711
7589,1423283_at,3.9642406272103,0.00539913571106398,0.0168703352989259
40653,1456358_at,3.96404338362831,0.00540061424122118,0.01687273735113
27246,1442940_at,3.96403825681046,0.00540065267734446,0.01687273735113
10307,1426001_at,3.96341021762224,0.00540536331717179,0.0168862846136846
7635,1423329_at,3.96281904056083,0.00540980143317504,0.0168988697614043
45068,AFFX-PyruCarbMur/L09192_3_at,3.96277379661947,0.00541014124930528,0.0168988697614043
15389,1431083_a_at,3.96232951866693,0.00541347930892511,0.0169081253678553
21057,1436751_at,3.9621798454238,0.00541460436062846,0.0169104681994809
12104,1427798_x_at,3.96175596792814,0.00541779186789193,0.0169191321816462
26953,1442647_at,3.96171118046507,0.00541812877983894,0.0169191321816462
39547,1455252_at,3.9614702599499,0.00541994147447356,0.0169230466510421
17793,1433487_at,3.96144483792172,0.00542013278806019,0.0169230466510421
10011,1425705_a_at,3.96133194446485,0.00542098245438105,0.0169245278745009
20470,1436164_at,3.96075574849797,0.00542532124949102,0.0169364624093688
12568,1428262_s_at,3.96072456452138,0.00542555617149421,0.0169364624093688
5699,1421393_at,3.96045245488399,0.00542760654340779,0.016941690270208
1697,1417366_s_at,3.9601330891112,0.00543001403800625,0.0169480320503889
21038,1436732_s_at,3.95996475764962,0.00543128343495292,0.0169508209950738
15559,1431253_s_at,3.95977482576267,0.0054327160979859,0.0169523494251352
31622,1447316_at,3.95975626535727,0.00543285612118038,0.0169523494251352
24989,1440683_at,3.95975034432625,0.00543290079135506,0.0169523494251352
20705,1436399_s_at,3.95955982714296,0.00543433832158247,0.016955661891504
11502,1427196_at,3.95950537893077,0.00543474922941367,0.0169557709598634
44751,1460459_at,3.95942327774221,0.00543536888974705,0.0169565312510536
17362,1433056_at,3.9593032955721,0.00543627459164986,0.0169581837292848
42842,1458547_at,3.95896799079025,0.00543880653054163,0.0169649085921542
34250,1449955_at,3.95867200964964,0.00544104256468314,0.0169707095926538
4634,1420328_at,3.95837582040184,0.00544328114228276,0.0169765177234005
11596,1427290_at,3.95820903211056,0.00544454214429413,0.0169792763967508
22987,1438681_at,3.95749763811032,0.00544992409795053,0.016994753154041
12375,1428069_at,3.95745345789535,0.00545025852242853,0.016994753154041
29778,1445472_at,3.95726224296334,0.0054517061837307,0.0169968729562454
21994,1437688_x_at,3.95723718082831,0.00545189595570172,0.0169968729562454
38269,1453974_at,3.9572143371506,0.00545206893545602,0.0169968729562454
15047,1430741_at,3.95693747573923,0.00545416588066161,0.0170022349587862
29309,1445003_at,3.95669829883312,0.00545597808914466,0.0170064441893366
1780,1417449_at,3.9566597386192,0.00545627031373364,0.0170064441893366
27262,1442956_at,3.95611905450276,0.00546036957248297,0.0170180449235405
18667,1434361_at,3.95582639815681,0.00546258973586888,0.0170237879821326
13028,1428722_at,3.95573076609296,0.0054633154308551,0.01702487316016
2858,1418527_a_at,3.95559512361057,0.0054643449156766,0.0170261596602369
14777,1430471_at,3.95557689315204,0.00546448329486993,0.0170261596602369
24986,1440680_at,3.95552596197996,0.00546486991003947,0.0170261880224296
32762,1448462_at,3.95530216027778,0.00546656911617316,0.0170303055680407
5917,1421611_at,3.95513076247504,0.00546787082467926,0.0170331842840074
340,1416009_at,3.95487110424624,0.00546984346457902,0.0170381525033482
35020,1450725_s_at,3.95457095060363,0.00547212468664426,0.0170432447831744
33321,1449021_at,3.95455656488523,0.00547223404592245,0.0170432447831744
39120,1454825_at,3.95443427022069,0.00547316381501495,0.0170442490600337
25164,1440858_at,3.95441473848925,0.0054733123242604,0.0170442490600337
7592,1423286_at,3.95434781103035,0.00547382123850826,0.0170446569785944
33094,1448794_s_at,3.9541364473493,0.00547542876907414,0.0170484855308259
18375,1434069_at,3.95383033512577,0.00547775779488524,0.0170545598720916
29138,1444832_at,3.95352938583892,0.00548004855823259,0.0170593669878538
5596,1421290_at,3.95351763472193,0.00548013802579672,0.0170593669878538
11717,1427411_s_at,3.95347842814086,0.00548043653770458,0.0170593669878538
23763,1439457_x_at,3.95342837981465,0.0054808176216592,0.0170593758146619
2196,1417865_at,3.9529417261236,0.00548452461682347,0.0170697360253506
14097,1429791_at,3.95273794551943,0.00548607766407705,0.017073391438555
8035,1423729_a_at,3.9525083518165,0.0054878279934728,0.0170776602727949
35480,1451185_at,3.95243627185944,0.00548837762341969,0.017078192299838
21965,1437659_at,3.95217953548798,0.00549033578249292,0.0170831068731434
25504,1441198_at,3.95151351151395,0.00549541906532247,0.0170977438786637
3008,1418677_at,3.95144136779699,0.0054959699845919,0.017098278421403
38663,1454368_at,3.95135901337867,0.00549659894824728,0.0170990556742241
25247,1440941_at,3.95111951735581,0.00549842847786064,0.017102683728201
41470,1457175_at,3.95110706420619,0.00549852362605963,0.017102683728201
17246,1432940_at,3.95101428073093,0.00549923259223184,0.0171036154839937
39557,1455262_at,3.95096860436934,0.00549958164450626,0.0171036154839937
23827,1439521_at,3.95068480434415,0.00550175092805771,0.0171081315460106
23360,1439054_at,3.95064745798562,0.00550203645981728,0.0171081315460106
43177,1458882_at,3.9506297633738,0.00550217174951517,0.0171081315460106
3598,1419267_at,3.95054444811603,0.00550282410331837,0.0171089804138813
10791,1426485_at,3.95047133787714,0.00550338319772248,0.0171095392293708
34858,1450563_at,3.95008301400017,0.00550635382381048,0.0171175946931125
28055,1443749_x_at,3.94997588348408,0.00550717365582021,0.0171189633366288
31462,1447156_at,3.94964238363173,0.00550972663722005,0.0171257188880263
31072,1446766_at,3.94913971544052,0.00551357698282362,0.0171365057888724
4793,1420487_at,3.94835300454664,0.00551960874400859,0.0171540706975972
36660,1452365_at,3.94825465786781,0.00552036326362859,0.0171552334839739
27983,1443677_at,3.94812996653206,0.00552132005699391,0.0171570246582942
1208,1416877_a_at,3.94800132263046,0.00552230736297987,0.0171589103946094
4048,1419717_at,3.94754455677051,0.00552581441873801,0.0171686246968519
1155,1416824_at,3.94723386958637,0.00552820122307152,0.0171745451768498
10733,1426427_at,3.94719738767149,0.0055284815608857,0.0171745451768498
12498,1428192_at,3.94684890241033,0.00553116018084143,0.01718168298892
37353,1453058_at,3.94634039956725,0.00553507122804819,0.0171926478964326
12373,1428067_at,3.94571248199036,0.00553990475696986,0.0172064764440533
39968,1455673_at,3.94558110151298,0.00554091664948064,0.0172084342245026
5614,1421308_at,3.94519816622991,0.00554386713017585,0.0172157741142237
14514,1430208_at,3.94517529010592,0.00554404344105419,0.0172157741142237
17440,1433134_at,3.9449382922599,0.00554587037925613,0.0172202616161674
18404,1434098_at,3.94473620305392,0.00554742872011638,0.0172239145467416
40794,1456499_at,3.94444642287677,0.00554966406591728,0.0172296688261124
42365,1458070_at,3.94420490704916,0.00555152782985224,0.0172342687674949
8547,1424241_at,3.94391681841853,0.00555375185736295,0.0172399864078
14164,1429858_at,3.94385050398858,0.00555426393402758,0.0172401548563899
33678,1449378_at,3.94381078897531,0.00555457063520104,0.0172401548563899
30128,1445822_at,3.94374438241747,0.00555508350308676,0.0172403968507097
10392,1426086_a_at,3.94370170588314,0.0055554131267902,0.0172403968507097
17128,1432822_at,3.94358512411132,0.00555631368270459,0.0172420051880872
2375,1418044_at,3.94333675313886,0.00555823278068168,0.0172467737627468
14159,1429853_at,3.94290856035462,0.00556154295771694,0.0172558577969174
39459,1455164_at,3.94231008027086,0.00556617303998319,0.0172690355834272
34827,1450532_at,3.94221927230497,0.00556687592221894,0.0172700282685374
33357,1449057_at,3.94214103375482,0.00556748158833531,0.0172707192458567
3652,1419321_at,3.94182726170791,0.00556991128271345,0.0172755218182651
40368,1456073_s_at,3.94181422768681,0.00557001223588061,0.0172755218182651
29785,1445479_at,3.9417927111212,0.00557017889362121,0.0172755218182651
14847,1430541_at,3.94164493863895,0.00557132361567736,0.0172774802955381
15272,1430966_at,3.94161229321211,0.0055715765375115,0.0172774802955381
12552,1428246_at,3.94144602135038,0.00557286492386744,0.0172793553512591
21796,1437490_x_at,3.94139797709699,0.00557323726164105,0.0172793553512591
36382,1452087_at,3.94134290348817,0.00557366410845417,0.0172793553512591
3367,1419036_at,3.94133650507256,0.00557371370147264,0.0172793553512591
22732,1438426_at,3.94087298497492,0.00557730760502162,0.0172893085637556
16511,1432205_a_at,3.9407584751596,0.00557819583361907,0.0172908735595913
728,1416397_at,3.94065666927113,0.005578985645875,0.0172921332976846
40659,1456364_at,3.94055427084931,0.00557978017405913,0.0172934074787136
12848,1428542_at,3.94034575290761,0.00558139847227612,0.0172972344188913
19775,1435469_at,3.94023547551431,0.00558225453031447,0.0172986987475411
25122,1440816_x_at,3.94018503223462,0.00558264615607484,0.0172987237571372
36343,1452048_at,3.94009818959749,0.00558332044292398,0.0172996245738056
33563,1449263_at,3.93966600521544,0.00558667740293894,0.0173088368173353
9314,1425008_a_at,3.93953860924118,0.00558766734808425,0.0173107147318277
35302,1451007_at,3.93926902260137,0.00558976281259738,0.017316017076101
11147,1426841_at,3.93912869223732,0.00559085391179204,0.0173182075738827
1481,1417150_at,3.93868607265076,0.00559429684825519,0.017327682312558
43408,1459113_at,3.93849736330264,0.00559576541266915,0.0173310407826392
11021,1426715_s_at,3.93832062600227,0.00559714117773347,0.0173341113957946
20385,1436079_s_at,3.93812693451824,0.00559864932812315,0.0173375915509257
15049,1430743_at,3.9378863818964,0.00560052295291569,0.0173422029316478
40021,1455726_at,3.93747707445752,0.00560371250209801,0.0173508882024662
7370,1423064_at,3.93737281603817,0.00560452524743926,0.0173522134402937
23377,1439071_at,3.93718377853446,0.00560599920443627,0.0173555855381164
16516,1432210_at,3.93658775888509,0.00561064914783105,0.0173687890188982
33707,1449407_at,3.93642759663288,0.00561189937312379,0.0173714669613765
31269,1446963_at,3.93610323912047,0.0056144322059446,0.0173781145371153
4804,1420498_a_at,3.9360365746972,0.00561495292243552,0.0173785336093031
25055,1440749_at,3.93481608922178,0.00562449515938601,0.0174063164404371
31547,1447241_at,3.93475107128939,0.0056250039750626,0.0174063164404371
38946,1454651_x_at,3.93470137769244,0.00562539289869379,0.0174063164404371
43681,1459386_at,3.93465422287119,0.005625761979004,0.0174063164404371
20455,1436149_at,3.934637956735,0.00562588929981522,0.0174063164404371
8023,1423717_at,3.93459250049412,0.00562624511803933,0.0174063164404371
28479,1444173_at,3.93440255534377,0.00562773221034996,0.0174097229178266
20500,1436194_at,3.93424731941807,0.00562894786999413,0.0174122892924969
13788,1429482_at,3.93398160913251,0.00563102930250858,0.0174175332674329
12801,1428495_at,3.93386059516145,0.00563197753050204,0.0174176859266679
11981,1427675_at,3.93383376835822,0.00563218775983743,0.0174176859266679
12791,1428485_at,3.93382745506549,0.00563223723541662,0.0174176859266679
8147,1423841_at,3.93358335319687,0.00563415054789285,0.0174224082180676
29386,1445080_at,3.93351007320516,0.00563472506292673,0.0174229902004016
21151,1436845_at,3.93319365394981,0.00563720649928579,0.0174294680417007
3071,1418740_at,3.93309315149282,0.00563799490514094,0.0174295525449264
22824,1438518_at,3.93309164267614,0.00563800674215498,0.0174295525449264
10767,1426461_at,3.93295335806782,0.00563909172807464,0.0174317118593485
40722,1456427_at,3.93279433839745,0.00564033967437993,0.0174343745907895
27294,1442988_at,3.9320207040524,0.0056464151207104,0.0174519578097012
37937,1453642_at,3.93192563781251,0.00564716216393257,0.0174530707020848
1036,1416705_at,3.93082161403476,0.00565584537263775,0.0174787092059295
838,1416507_at,3.9305381608496,0.00565807701988619,0.01748440778855
27987,1443681_at,3.92986286191678,0.0056633974412067,0.0174996497667761
25297,1440991_at,3.92933278603682,0.00566757740383039,0.0175113659306813
22847,1438541_at,3.92882238673798,0.00567160528129407,0.0175219835519678
34664,1450369_at,3.92879888481546,0.00567179082226954,0.0175219835519678
23243,1438937_x_at,3.92855849841154,0.0056736889721879,0.0175266470092223
35161,1450866_a_at,3.92849252888307,0.00567421000094626,0.0175270560408655
7417,1423111_at,3.9283264602895,0.00567552183780529,0.0175299075747744
12226,1427920_at,3.92782393599524,0.00567949341158969,0.0175409732490657
28627,1444321_at,3.92774191541132,0.00568014191887545,0.0175417749029856
38964,1454669_at,3.92744567825814,0.00568248481038436,0.0175478087937792
17832,1433526_at,3.92721855301141,0.00568428179762981,0.0175519787286928
13149,1428843_at,3.92715129131156,0.0056848140790634,0.0175519787286928
4938,1420632_a_at,3.92712746205038,0.00568500266665362,0.0175519787286928
30034,1445728_at,3.92704057097945,0.00568569038878464,0.0175529004192331
10358,1426052_at,3.92691815279366,0.00568665944852842,0.0175537269402669
31855,1447549_x_at,3.92690841604828,0.00568673653187823,0.0175537269402669
33513,1449213_at,3.92626329491525,0.00569184624991004,0.0175682971336704
37239,1452944_at,3.92599561977065,0.00569396780769293,0.0175724989181318
4051,1419720_at,3.9259932225405,0.00569398681159128,0.0175724989181318
930,1416599_at,3.9255070951553,0.00569784194044987,0.0175831932505118
4466,1420147_at,3.92543993343366,0.00569837476855151,0.0175834970935269
21757,1437451_at,3.9253948259861,0.00569873265839038,0.0175834970935269
16513,1432207_a_at,3.92534726900145,0.00569911000893941,0.0175834970935269
14096,1429790_at,3.92481897156681,0.00570330366578753,0.0175952321383599
10571,1426265_x_at,3.92474781578563,0.00570386875342033,0.017595771863749
31841,1447535_at,3.92444843710017,0.00570624693329769,0.0176019043115149
21339,1437033_a_at,3.92436973406495,0.00570687230167666,0.0176026294404267
31197,1446891_at,3.92421341614368,0.00570811460654275,0.0176052572570392
11977,1427671_a_at,3.92364983521977,0.0057125959206169,0.0176178739480131
19448,1435142_at,3.92337300859709,0.00571479846701772,0.0176234615836558
6800,1422494_s_at,3.92317818863035,0.00571634907192187,0.017627038116556
5130,1420824_at,3.92304998709178,0.00571736969171222,0.0176289800004042
81,1415750_at,3.92216677548956,0.00572440621688253,0.0176494698378192
25534,1441228_at,3.92181089059196,0.00572724412527481,0.0176570125978549
1168,1416837_at,3.9216822495675,0.00572827030375345,0.0176589691708533
19994,1435688_at,3.92148449551144,0.00572984818008215,0.0176626261205581
13538,1429232_at,3.92098814229018,0.00573381059452138,0.017673632560382
39234,1454939_at,3.92081088675539,0.00573522633547885,0.0176767882837717
44869,1460577_at,3.92057201552901,0.00573713478474691,0.0176814620696235
